,FormInstanceId,ReportId,ModeId,ServiceId,CreatedDate,ActiveFl,ReportStageId,ReportYearId,ReporterId,ReportYear
40795,2526913,595942,4,1,2017-09-16 16:11:42,A,23,434516,14884,2018
40796,2528253,594695,10,1,2017-09-18 15:03:11,A,23,433750,1637,2018
40797,2528295,594566,4,1,2017-09-18 16:44:38,A,23,433627,1297,2018
40798,2528296,594566,10,1,2017-09-18 16:44:38,A,23,433627,1297,2018
40799,2528318,594627,28,1,2017-09-18 17:19:02,A,23,433684,1402,2018
40800,2528358,594832,4,1,2017-09-19 07:39:36,A,23,433893,11583,2018
40801,2528359,594832,10,1,2017-09-19 07:39:36,A,23,433893,11583,2018
40802,2528920,581040,26,2,2017-09-19 17:30:35,A,23,430737,1740,2017
40803,2529118,594708,4,2,2017-09-22 09:56:37,A,23,433754,1616,2018
40804,2529119,594708,7,1,2017-09-22 09:56:37,A,23,433754,1616,2018
40805,2529120,594708,9,1,2017-09-22 09:56:37,A,23,433754,1616,2018
40806,2529121,594708,10,1,2017-09-22 09:56:37,A,23,433754,1616,2018
40807,2529353,594770,4,2,2017-09-25 17:26:09,A,23,433820,1785,2018
40808,2529354,594770,10,2,2017-09-25 17:26:09,A,23,433820,1785,2018
40809,2529355,594770,25,2,2017-09-25 17:26:09,A,23,433820,1785,2018
40810,2529403,594597,4,1,2017-09-26 10:13:41,A,23,433655,1325,2018
40811,2529404,594597,10,1,2017-09-26 10:13:41,A,23,433655,1325,2018
40812,2529429,594632,4,1,2017-09-26 12:04:01,A,23,433692,1441,2018
40813,2529430,594632,10,1,2017-09-26 12:04:01,A,23,433692,1441,2018
40814,2529807,594692,4,2,2017-09-29 18:35:11,A,23,433758,1627,2018
40815,2529847,596185,4,2,2017-10-01 22:02:49,A,23,434737,1541,2018
40816,2529848,596185,9,1,2017-10-01 22:02:49,A,23,434737,1541,2018
40817,2529849,596185,10,1,2017-10-01 22:02:49,A,23,434737,1541,2018
40818,2529850,596185,10,2,2017-10-01 22:02:49,A,23,434737,1541,2018
40819,2529851,596185,14,2,2017-10-01 22:02:49,A,23,434737,1541,2018
40820,2529852,596185,23,2,2017-10-01 22:02:49,A,23,434737,1541,2018
40821,2529853,596185,25,1,2017-10-01 22:02:49,A,23,434737,1541,2018
40822,2529854,596185,25,2,2017-10-01 22:02:49,A,23,434737,1541,2018
40823,2529917,596248,4,1,2017-10-02 06:54:48,A,23,434797,11546,2018
40824,2529918,596248,10,1,2017-10-02 06:54:48,A,23,434797,11546,2018
40825,2529965,596164,4,2,2017-10-02 09:02:19,A,23,434715,1434,2018
40826,2529966,596164,10,1,2017-10-02 09:02:19,A,23,434715,1434,2018
40827,2529967,596164,14,1,2017-10-02 09:02:19,A,23,434715,1434,2018
40828,2529968,596164,24,1,2017-10-02 09:02:19,A,23,434715,1434,2018
40829,2530008,596156,4,2,2017-10-02 09:11:00,A,23,434713,1463,2018
40830,2530009,596156,10,2,2017-10-02 09:11:00,A,23,434713,1463,2018
40831,2530052,596137,4,1,2017-10-02 09:41:30,A,23,434692,1233,2018
40832,2530053,596137,10,1,2017-10-02 09:41:30,A,23,434692,1233,2018
40833,2530424,596126,4,1,2017-10-02 09:54:26,A,23,434677,1285,2018
40834,2530425,596126,10,1,2017-10-02 09:54:26,A,23,434677,1285,2018
40835,2530498,596140,4,2,2017-10-02 10:13:15,A,23,434687,1313,2018
40836,2530499,596140,10,2,2017-10-02 10:13:15,A,23,434687,1313,2018
40837,2530546,596153,4,1,2017-10-02 10:42:27,A,23,434708,1240,2018
40838,2530547,596153,10,1,2017-10-02 10:42:27,A,23,434708,1240,2018
40839,2530590,596340,4,1,2017-10-02 11:04:25,A,23,434885,14229,2018
40840,2530622,596187,4,2,2017-10-02 11:31:24,A,23,434739,1611,2018
40841,2530623,596187,10,1,2017-10-02 11:31:24,A,23,434739,1611,2018
40842,2530660,596167,4,1,2017-10-02 11:57:46,A,23,434716,1294,2018
40843,2530661,596167,10,1,2017-10-02 11:57:46,A,23,434716,1294,2018
40844,2530662,596167,25,2,2017-10-02 11:57:46,A,23,434716,1294,2018
40845,2530693,596170,4,1,2017-10-02 12:04:50,A,23,434720,1458,2018
40846,2530694,596170,10,1,2017-10-02 12:04:50,A,23,434720,1458,2018
40847,2530695,596170,26,1,2017-10-02 12:04:50,A,23,434720,1458,2018
40848,2530727,596175,4,1,2017-10-02 12:05:30,A,23,434726,1523,2018
40849,2530728,596175,4,2,2017-10-02 12:05:30,A,23,434726,1523,2018
40850,2530729,596175,10,1,2017-10-02 12:05:30,A,23,434726,1523,2018
40851,2530857,596114,4,2,2017-10-02 13:59:52,A,23,434670,1273,2018
40852,2530858,596114,10,2,2017-10-02 13:59:52,A,23,434670,1273,2018
40853,2530859,596114,25,2,2017-10-02 13:59:52,A,23,434670,1273,2018
40854,2530903,596251,4,2,2017-10-02 14:43:56,A,7,434800,11683,2018
40855,2530904,596251,10,2,2017-10-02 14:43:56,A,7,434800,11683,2018
40856,2531009,596180,4,2,2017-10-03 07:44:16,A,23,434730,1427,2018
40857,2531010,596180,10,1,2017-10-03 07:44:16,A,23,434730,1427,2018
40858,2531011,596180,14,2,2017-10-03 07:44:16,A,23,434730,1427,2018
40859,2531040,596154,4,2,2017-10-03 07:45:04,A,23,434703,1367,2018
40860,2531041,596154,10,2,2017-10-03 07:45:04,A,23,434703,1367,2018
40861,2531042,596154,25,2,2017-10-03 07:45:04,A,23,434703,1367,2018
40862,2531073,596127,4,1,2017-10-03 09:20:06,A,23,434675,1223,2018
40863,2531074,596127,10,1,2017-10-03 09:20:06,A,23,434675,1223,2018
40864,2531126,596290,10,2,2017-10-03 10:46:01,A,23,434848,13921,2018
40865,2531127,596290,26,2,2017-10-03 10:46:01,A,23,434848,13921,2018
40866,2531169,596314,4,1,2017-10-03 10:59:33,A,23,434856,15678,2018
40867,2531205,596150,4,2,2017-10-03 11:45:57,A,23,434700,1258,2018
40868,2531206,596150,10,2,2017-10-03 11:45:57,A,23,434700,1258,2018
40869,2531207,596150,14,2,2017-10-03 11:45:57,A,23,434700,1258,2018
40870,2531208,596150,25,2,2017-10-03 11:45:57,A,23,434700,1258,2018
40871,2531209,596150,27,2,2017-10-03 11:45:57,A,23,434700,1258,2018
40872,2531287,588959,4,1,2017-10-03 16:43:21,A,23,433470,1257,2018
40873,2531288,588959,10,1,2017-10-03 16:43:21,A,23,433470,1257,2018
40874,2531289,588959,14,2,2017-10-03 16:43:21,A,23,433470,1257,2018
40875,2531290,588959,23,2,2017-10-03 16:43:21,A,23,433470,1257,2018
40876,2531291,588959,25,2,2017-10-03 16:43:21,A,23,433470,1257,2018
40877,2531379,596132,4,1,2017-10-04 11:47:45,A,23,434683,1370,2018
40878,2531380,596132,10,1,2017-10-04 11:47:45,A,23,434683,1370,2018
40879,2531824,594674,3,2,2017-10-04 14:46:51,A,23,433720,1521,2018
40880,2531825,594674,4,2,2017-10-04 14:46:51,A,23,433720,1521,2018
40881,2531826,594674,6,1,2017-10-04 14:46:51,A,23,433720,1521,2018
40882,2531827,594674,9,1,2017-10-04 14:46:51,A,23,433720,1521,2018
40883,2531828,594674,10,1,2017-10-04 14:46:51,A,23,433720,1521,2018
40884,2531829,594674,23,2,2017-10-04 14:46:51,A,23,433720,1521,2018
40885,2531830,594674,25,2,2017-10-04 14:46:51,A,23,433720,1521,2018
40886,2531891,596143,4,1,2017-10-04 15:03:29,A,23,434693,1256,2018
40887,2531892,596143,4,2,2017-10-04 15:03:29,A,23,434693,1256,2018
40888,2531893,596143,10,1,2017-10-04 15:03:29,A,23,434693,1256,2018
40889,2531948,580911,3,2,2017-10-05 09:30:59,A,23,430605,1398,2017
40890,2531954,594749,10,2,2017-10-05 09:38:36,A,23,433811,1771,2018
40891,2531955,594749,23,2,2017-10-05 09:38:36,A,23,433811,1771,2018
40892,2531977,596192,4,1,2017-10-05 09:58:06,A,23,434742,1693,2018
40893,2531978,596192,10,1,2017-10-05 09:58:06,A,23,434742,1693,2018
40894,2531979,596192,25,1,2017-10-05 09:58:06,A,23,434742,1693,2018
40895,2532010,596168,4,1,2017-10-05 10:26:25,A,23,434717,1422,2018
40896,2532011,596168,4,2,2017-10-05 10:26:25,A,23,434717,1422,2018
40897,2532012,596168,10,1,2017-10-05 10:26:25,A,23,434717,1422,2018
40898,2532013,596168,10,2,2017-10-05 10:26:25,A,23,434717,1422,2018
40899,2532056,596199,4,1,2017-10-05 10:45:14,A,23,434748,1598,2018
40900,2532057,596199,10,1,2017-10-05 10:45:14,A,23,434748,1598,2018
40901,2532058,596199,23,2,2017-10-05 10:45:14,A,23,434748,1598,2018
40902,2532091,596146,4,1,2017-10-05 11:08:42,A,23,434695,1314,2018
40903,2532092,596146,10,1,2017-10-05 11:08:42,A,23,434695,1314,2018
40904,2532119,596147,4,2,2017-10-05 12:11:57,A,23,434690,1047,2018
40905,2532120,596147,10,2,2017-10-05 12:11:57,A,23,434690,1047,2018
40906,2532144,594553,3,2,2017-10-05 12:15:00,A,23,433610,1203,2018
40907,2532186,596201,4,2,2017-10-05 13:26:15,A,23,434751,1862,2018
40908,2532187,596201,14,1,2017-10-05 13:26:15,A,23,434751,1862,2018
40909,2532392,594715,4,2,2017-10-05 18:55:04,A,23,433781,1661,2018
40910,2532393,594715,10,2,2017-10-05 18:55:04,A,23,433781,1661,2018
40911,2532394,594715,25,2,2017-10-05 18:55:04,A,23,433781,1661,2018
40912,2532497,596186,4,2,2017-10-06 15:03:52,A,23,434734,1597,2018
40913,2532498,596186,10,1,2017-10-06 15:03:52,A,23,434734,1597,2018
40914,2532534,596402,5,1,2017-10-06 15:07:21,A,10,430451,15742,2016
40915,2532550,594798,10,2,2017-10-06 16:14:15,A,23,433858,11265,2018
40916,2532596,594746,4,1,2017-10-09 09:03:58,A,23,433815,1777,2018
40917,2532597,594746,10,1,2017-10-09 09:03:58,A,23,433815,1777,2018
40918,2532620,596169,4,1,2017-10-09 09:56:34,A,23,434721,1452,2018
40919,2532621,596169,23,2,2017-10-09 09:56:34,A,23,434721,1452,2018
40920,2532622,596169,10,2,2017-10-09 09:56:34,A,23,434721,1452,2018
40921,2532763,583801,10,2,2017-10-10 09:13:21,A,23,431606,1544,2017
40922,2532807,581071,4,2,2017-10-10 10:58:39,A,23,430772,10101,2017
40923,2532809,581126,4,2,2017-10-10 11:32:41,A,23,430824,11627,2017
40924,2532810,581126,14,2,2017-10-10 11:32:41,A,23,430824,11627,2017
40925,2532811,581126,10,2,2017-10-10 11:32:41,A,23,430824,11627,2017
40926,2532924,581207,4,2,2017-10-10 18:55:43,A,23,430895,1655,2017
40927,2532974,596142,4,2,2017-10-11 10:24:36,A,23,434697,1470,2018
40928,2532975,596142,10,1,2017-10-11 10:24:36,A,23,434697,1470,2018
40929,2532976,596142,28,1,2017-10-11 10:24:36,A,23,434697,1470,2018
40930,2532977,596142,5,2,2017-10-11 10:24:36,A,23,434697,1470,2018
40931,2533016,594614,4,2,2017-10-11 10:51:45,A,23,433674,1405,2018
40932,2533017,594614,10,2,2017-10-11 10:51:45,A,23,433674,1405,2018
40933,2533471,581001,23,2,2017-10-11 13:49:11,A,23,430707,1660,2017
40934,2533489,596172,4,2,2017-10-11 14:37:17,A,23,434723,1544,2018
40935,2533490,596172,6,1,2017-10-11 14:37:17,A,23,434723,1544,2018
40936,2533491,596172,10,1,2017-10-11 14:37:17,A,23,434723,1544,2018
40937,2533492,596172,28,1,2017-10-11 14:37:17,A,23,434723,1544,2018
40938,2533493,596172,25,2,2017-10-11 14:37:17,A,23,434723,1544,2018
40939,2533494,596172,10,2,2017-10-11 14:37:17,A,23,434723,1544,2018
40940,2533574,581236,10,1,2017-10-11 15:45:13,A,23,430936,13084,2017
40941,2533638,594794,4,2,2017-10-11 18:10:52,A,23,433848,10520,2018
40942,2533639,594794,10,1,2017-10-11 18:10:52,A,23,433848,10520,2018
40943,2533640,594794,10,2,2017-10-11 18:10:52,A,23,433848,10520,2018
40944,2533641,594794,14,2,2017-10-11 18:10:52,A,23,433848,10520,2018
40945,2533642,594794,25,2,2017-10-11 18:10:52,A,23,433848,10520,2018
40946,2533643,594794,4,1,2017-10-11 18:10:53,A,23,433848,10520,2018
40947,2533989,581093,4,2,2017-10-12 11:09:36,A,23,430791,10902,2017
40948,2533990,581093,10,2,2017-10-12 11:09:36,A,23,430791,10902,2017
40949,2534073,596233,4,2,2017-10-12 16:46:46,A,23,434782,11406,2018
40950,2534152,581002,10,2,2017-10-12 17:11:38,A,23,430697,1639,2017
40951,2534258,581007,4,2,2017-10-13 15:13:47,A,23,430700,1640,2017
40952,2534662,583843,23,2,2017-10-16 16:08:55,A,23,431654,11142,2017
40953,2534672,596232,4,1,2017-10-16 16:09:02,A,23,434781,11142,2018
40954,2534673,596232,10,1,2017-10-16 16:09:02,A,23,434781,11142,2018
40955,2534674,596232,14,2,2017-10-16 16:09:02,A,23,434781,11142,2018
40956,2534675,596232,27,2,2017-10-16 16:09:02,A,23,434781,11142,2018
40957,2534676,596232,23,2,2017-10-16 16:09:02,A,23,434781,11142,2018
40958,2534795,596191,4,1,2017-10-17 10:37:39,A,23,434743,1585,2018
40959,2534796,596191,10,1,2017-10-17 10:37:39,A,23,434743,1585,2018
40960,2534846,580886,4,2,2017-10-17 11:48:15,A,23,430583,1379,2017
40961,2534852,594643,4,2,2017-10-17 11:49:06,A,23,433702,1495,2018
40962,2534853,594643,10,1,2017-10-17 11:49:06,A,23,433702,1495,2018
40963,2534854,594643,10,2,2017-10-17 11:49:06,A,23,433702,1495,2018
40964,2534855,594643,14,2,2017-10-17 11:49:06,A,23,433702,1495,2018
40965,2534856,594643,23,2,2017-10-17 11:49:06,A,23,433702,1495,2018
40966,2534857,594643,24,1,2017-10-17 11:49:06,A,23,433702,1495,2018
40967,2534919,596184,4,1,2017-10-17 12:10:34,A,23,434736,1493,2018
40968,2534920,596184,10,1,2017-10-17 12:10:34,A,23,434736,1493,2018
40969,2534948,580994,4,2,2017-10-17 12:53:49,A,23,430694,1648,2017
40970,2534949,580994,23,2,2017-10-17 12:55:30,A,23,430694,1648,2017
40971,2535338,594960,5,2,2017-10-17 15:13:16,A,23,434014,15623,2018
40972,2535725,594999,4,1,2017-10-18 09:23:09,A,23,434062,14406,2018
40973,2535741,596148,3,2,2017-10-18 10:10:27,A,23,434702,1392,2018
40974,2535742,596148,4,2,2017-10-18 10:10:27,A,23,434702,1392,2018
40975,2535743,596148,9,1,2017-10-18 10:10:27,A,23,434702,1392,2018
40976,2535744,596148,10,1,2017-10-18 10:10:27,A,23,434702,1392,2018
40977,2535745,596148,23,2,2017-10-18 10:10:27,A,23,434702,1392,2018
40978,2535746,596148,26,1,2017-10-18 10:10:27,A,23,434702,1392,2018
40979,2535747,596148,14,2,2017-10-18 10:10:27,A,23,434702,1392,2018
40980,2535909,594750,4,1,2017-10-18 14:29:19,A,23,433810,1699,2018
40981,2535910,594750,4,2,2017-10-18 14:29:19,A,23,433810,1699,2018
40982,2535911,594750,10,1,2017-10-18 14:29:19,A,23,433810,1699,2018
40983,2536046,596196,4,1,2017-10-19 10:21:12,A,23,434744,1649,2018
40984,2536047,596196,10,1,2017-10-19 10:21:12,A,23,434744,1649,2018
40985,2536148,596173,4,1,2017-10-19 13:52:51,A,23,434724,1531,2018
40986,2536149,596173,10,1,2017-10-19 13:52:51,A,23,434724,1531,2018
40987,2536172,594699,14,2,2017-10-19 14:27:50,A,23,433769,1629,2018
40988,2536544,580989,14,2,2017-10-19 16:12:35,A,23,430680,1629,2017
40989,2536561,594837,14,2,2017-10-19 18:40:12,A,23,433897,11939,2018
40990,2536572,581101,10,2,2017-10-19 18:43:45,A,23,430803,11243,2017
40991,2537740,596333,10,1,2017-10-20 15:01:11,A,23,434887,15764,2018
40992,2537878,596176,4,1,2017-10-23 12:18:51,A,23,434729,1498,2018
40993,2537879,596176,10,1,2017-10-23 12:18:51,A,23,434729,1498,2018
40994,2537880,596176,14,2,2017-10-23 12:18:51,A,23,434729,1498,2018
40995,2538017,596225,4,1,2017-10-23 16:56:30,A,23,434774,1769,2018
40996,2538018,596225,10,1,2017-10-23 16:56:30,A,23,434774,1769,2018
40997,2538120,596643,10,1,2017-10-24 12:53:27,A,23,430631,1418,2017
40998,2538121,596643,4,2,2017-10-24 12:53:27,A,23,430631,1418,2017
40999,2538153,596123,4,1,2017-10-24 14:14:27,A,23,434681,1386,2018
41000,2538154,596123,4,2,2017-10-24 14:14:27,A,23,434681,1386,2018
41001,2538155,596123,10,1,2017-10-24 14:14:27,A,23,434681,1386,2018
41002,2538156,596123,23,2,2017-10-24 14:14:27,A,23,434681,1386,2018
41003,2538157,596123,14,2,2017-10-24 14:14:27,A,23,434681,1386,2018
41004,2538217,595947,4,1,2017-10-24 15:07:47,A,23,434519,1715,2018
41005,2538218,595947,10,1,2017-10-24 15:07:47,A,23,434519,1715,2018
41006,2538219,595947,23,2,2017-10-24 15:07:47,A,23,434519,1715,2018
41007,2538266,596205,4,2,2017-10-24 15:22:54,A,23,434755,1861,2018
41008,2538267,596205,10,2,2017-10-24 15:22:54,A,23,434755,1861,2018
41009,2538318,596124,4,2,2017-10-24 17:54:55,A,23,434673,1245,2018
41010,2538319,596124,10,1,2017-10-24 17:54:55,A,23,434673,1245,2018
41011,2538320,596124,10,2,2017-10-24 17:54:55,A,23,434673,1245,2018
41012,2538559,584329,4,2,2017-10-25 14:45:23,A,23,432046,15427,2017
41013,2538607,594996,4,2,2017-10-25 14:45:23,A,23,434057,15427,2018
41014,2538883,596277,4,2,2017-10-26 14:41:33,A,23,434829,12000,2018
41015,2538884,596277,10,2,2017-10-26 14:41:33,A,23,434829,12000,2018
41016,2538885,596277,25,2,2017-10-26 14:41:33,A,23,434829,12000,2018
41017,2538978,595725,14,1,2017-10-26 15:52:27,A,23,434351,12841,2018
41018,2539016,595943,4,1,2017-10-26 16:36:13,A,23,434515,1695,2018
41019,2539017,595943,10,1,2017-10-26 16:36:13,A,23,434515,1695,2018
41020,2539018,595943,23,2,2017-10-26 16:36:13,A,23,434515,1695,2018
41021,2539162,596155,4,2,2017-10-27 11:08:18,A,23,434704,1412,2018
41022,2539243,590365,26,2,2017-10-27 12:23:13,A,23,433480,15729,2018
41023,2539250,583286,26,2,2017-10-27 12:23:48,A,23,431309,15729,2017
41024,2539430,596666,10,2,2017-10-27 15:59:57,A,23,430550,1253,2017
41025,2539431,596666,4,2,2017-10-27 15:59:57,A,23,430550,1253,2017
41026,2539551,596670,10,2,2017-10-29 12:52:54,A,23,430646,1542,2017
41027,2539552,596670,10,1,2017-10-29 12:52:54,A,23,430646,1542,2017
41028,2539553,596670,4,2,2017-10-29 12:52:54,A,23,430646,1542,2017
41029,2539559,580945,4,2,2017-10-30 06:32:06,A,23,430638,1468,2017
41030,2539591,596672,4,2,2017-10-30 09:38:38,A,23,430618,1439,2017
41031,2539674,596165,4,1,2017-10-30 11:14:24,A,23,434712,1518,2018
41032,2539675,596165,10,1,2017-10-30 11:14:24,A,23,434712,1518,2018
41033,2539825,596160,4,1,2017-10-30 14:27:13,A,23,434710,1311,2018
41034,2539826,596160,10,1,2017-10-30 14:27:13,A,23,434710,1311,2018
41035,2539941,594704,4,2,2017-10-30 16:24:44,A,23,433767,1660,2018
41036,2539978,581226,4,2,2017-10-30 16:40:36,A,23,430927,13462,2017
41037,2540013,596679,10,2,2017-10-30 16:58:00,A,23,430619,1409,2017
41038,2540014,596679,4,2,2017-10-30 16:58:00,A,23,430619,1409,2017
41039,2540046,581001,4,2,2017-10-30 17:52:51,A,23,430707,1660,2017
41040,2540078,581184,4,2,2017-10-30 18:48:37,A,23,430882,13039,2017
41041,2540102,596158,4,1,2017-10-31 08:30:29,A,23,434707,1378,2018
41042,2540103,596158,10,1,2017-10-31 08:30:29,A,23,434707,1378,2018
41043,2540201,596680,10,2,2017-10-31 09:56:51,A,23,430909,12380,2017
41044,2540202,596680,4,2,2017-10-31 09:56:51,A,23,430909,12380,2017
41045,2540243,596681,10,2,2017-10-31 10:33:33,A,23,430490,963,2017
41046,2540244,596681,10,1,2017-10-31 10:33:33,A,23,430490,963,2017
41047,2540245,596681,4,2,2017-10-31 10:33:33,A,23,430490,963,2017
41048,2540246,596681,4,1,2017-10-31 10:33:33,A,23,430490,963,2017
41049,2540310,596682,10,2,2017-10-31 11:36:59,A,10,430810,10723,2017
41050,2540366,596685,10,2,2017-10-31 12:59:03,A,23,430664,1565,2017
41051,2540367,596685,4,2,2017-10-31 12:59:03,A,23,430664,1565,2017
41052,2540400,596686,14,1,2017-10-31 14:26:21,A,23,430839,12001,2017
41053,2540414,595855,25,2,2017-10-31 15:05:50,A,7,434465,15810,2019
41054,2540415,595854,25,2,2017-10-31 15:05:51,A,23,434464,15810,2018
41055,2540465,596687,4,2,2017-10-31 15:30:23,A,23,430791,10902,2017
41056,2540466,596687,10,2,2017-10-31 15:30:23,A,23,430791,10902,2017
41057,2541474,595754,14,2,2017-10-31 17:01:48,A,23,434374,15609,2018
41058,2541631,596784,14,2,2017-11-01 11:08:53,A,23,430843,11939,2017
41059,2541702,596787,10,2,2017-11-01 12:19:57,A,23,430942,13682,2017
41060,2541703,596787,4,2,2017-11-01 12:19:57,A,23,430942,13682,2017
41061,2541755,580942,4,1,2017-11-01 12:27:38,A,23,430643,1521,2017
41062,2541779,594674,4,1,2017-11-01 12:27:39,A,23,433720,1521,2018
41063,2541857,596789,25,2,2017-11-01 13:01:24,A,23,430727,1768,2017
41064,2541858,596789,10,2,2017-11-01 13:01:24,A,23,430727,1768,2017
41065,2541859,596789,4,2,2017-11-01 13:01:24,A,23,430727,1768,2017
41066,2542038,596793,10,1,2017-11-02 09:39:16,A,23,430672,1477,2017
41067,2542039,596793,4,1,2017-11-02 09:39:16,A,23,430672,1477,2017
41068,2542059,596794,10,1,2017-11-02 10:56:46,A,10,430936,13084,2017
41069,2542089,596795,10,1,2017-11-02 11:28:01,A,23,430738,1731,2017
41070,2542090,596795,4,1,2017-11-02 11:28:01,A,23,430738,1731,2017
41071,2542191,596797,14,2,2017-11-02 12:38:19,A,23,430744,1730,2017
41072,2542192,596797,10,1,2017-11-02 12:38:19,A,23,430744,1730,2017
41073,2542193,596797,4,2,2017-11-02 12:38:19,A,23,430744,1730,2017
41074,2542221,596798,10,1,2017-11-02 13:07:28,A,23,430721,1717,2017
41075,2542222,596798,4,1,2017-11-02 13:07:28,A,23,430721,1717,2017
41076,2542421,596807,4,1,2017-11-02 15:38:02,A,23,430203,1247,2017
41077,2542422,596807,4,2,2017-11-02 15:38:03,A,23,430203,1247,2017
41078,2542423,596807,10,1,2017-11-02 15:38:03,A,23,430203,1247,2017
41079,2542445,596808,4,2,2017-11-02 15:41:36,A,10,430772,10101,2017
41080,2542446,596808,10,2,2017-11-02 15:41:36,A,10,430772,10101,2017
41081,2542466,596809,14,2,2017-11-02 16:04:23,A,10,430764,1958,2017
41082,2542534,596811,10,2,2017-11-03 09:18:21,A,23,430722,1682,2017
41083,2542535,596811,4,2,2017-11-03 09:18:21,A,23,430722,1682,2017
41084,2542899,596837,4,1,2017-11-03 12:22:08,A,23,430674,1589,2017
41085,2542963,596839,4,2,2017-11-03 14:15:19,A,23,430665,1527,2017
41086,2542964,596839,10,2,2017-11-03 14:15:19,A,23,430665,1527,2017
41087,2542965,596839,25,2,2017-11-03 14:15:20,A,23,430665,1527,2017
41088,2543048,596843,10,1,2017-11-03 16:35:18,A,23,430588,1424,2017
41089,2543049,596843,4,2,2017-11-03 16:35:18,A,23,430588,1424,2017
41090,2543105,596845,10,2,2017-11-03 17:14:48,A,23,430868,12461,2017
41091,2543106,596845,4,2,2017-11-03 17:14:48,A,23,430868,12461,2017
41092,2543107,596845,4,1,2017-11-03 17:14:48,A,23,430868,12461,2017
41093,2543163,596847,10,1,2017-11-04 10:12:15,A,23,430768,1826,2017
41094,2543164,596847,4,1,2017-11-04 10:12:15,A,23,430768,1826,2017
41095,2543210,596848,10,1,2017-11-05 09:09:27,A,23,430549,1297,2017
41096,2543211,596848,4,1,2017-11-05 09:09:27,A,23,430549,1297,2017
41097,2543306,596852,10,2,2017-11-06 11:17:25,A,23,430609,1405,2017
41098,2543307,596852,4,2,2017-11-06 11:17:26,A,23,430609,1405,2017
41099,2543350,596854,10,2,2017-11-06 11:55:51,A,23,430632,1526,2017
41100,2543351,596854,4,2,2017-11-06 11:55:51,A,23,430632,1526,2017
41101,2543507,596859,10,1,2017-11-06 14:00:20,A,23,430728,1705,2017
41102,2543508,596859,4,1,2017-11-06 14:00:20,A,23,430728,1705,2017
41103,2543555,596861,26,1,2017-11-06 14:14:52,A,23,430580,1357,2017
41104,2543556,596861,10,1,2017-11-06 14:14:52,A,23,430580,1357,2017
41105,2543557,596861,4,1,2017-11-06 14:14:52,A,23,430580,1357,2017
41106,2543567,596204,4,2,2017-11-06 14:37:37,A,23,434754,11183,2018
41107,2543568,596204,10,2,2017-11-06 14:37:37,A,23,434754,11183,2018
41108,2543620,596862,4,2,2017-11-06 14:44:00,A,23,430891,1733,2017
41109,2543621,596862,4,1,2017-11-06 14:44:00,A,23,430891,1733,2017
41110,2543622,596862,10,1,2017-11-06 14:44:01,A,23,430891,1733,2017
41111,2543623,596862,10,2,2017-11-06 14:44:01,A,23,430891,1733,2017
41112,2543624,596862,23,2,2017-11-06 14:44:01,A,23,430891,1733,2017
41113,2543651,596863,10,1,2017-11-06 15:23:19,A,23,430524,1232,2017
41114,2543652,596863,4,1,2017-11-06 15:23:19,A,23,430524,1232,2017
41115,2544130,596891,9,2,2017-11-07 09:27:25,A,10,430789,11126,2017
41116,2544150,596892,10,1,2017-11-07 10:03:33,A,23,430704,1659,2017
41117,2544193,596893,10,2,2017-11-07 10:20:30,A,23,430938,13366,2017
41118,2544194,596893,4,2,2017-11-07 10:20:30,A,23,430938,13366,2017
41119,2544244,596896,25,2,2017-11-07 10:37:32,A,23,430757,1908,2017
41120,2544245,596896,10,2,2017-11-07 10:37:32,A,23,430757,1908,2017
41121,2544246,596896,4,2,2017-11-07 10:37:32,A,23,430757,1908,2017
41122,2544267,596897,28,1,2017-11-07 11:18:02,A,23,430870,12799,2017
41123,2544311,596900,3,2,2017-11-07 11:57:52,A,23,430693,1603,2017
41124,2544338,596901,23,2,2017-11-07 13:15:10,A,10,430963,15617,2017
41125,2544339,596901,4,2,2017-11-07 13:15:10,A,10,430963,15617,2017
41126,2544430,596904,23,2,2017-11-07 14:17:47,A,23,430651,1556,2017
41127,2544431,596904,10,2,2017-11-07 14:17:47,A,23,430651,1556,2017
41128,2544432,596904,10,1,2017-11-07 14:17:47,A,23,430651,1556,2017
41129,2544465,596905,14,1,2017-11-07 14:28:40,A,10,430655,1516,2017
41130,2544466,596905,10,2,2017-11-07 14:28:40,A,10,430655,1516,2017
41131,2544467,596905,4,2,2017-11-07 14:28:40,A,10,430655,1516,2017
41132,2544598,596912,10,1,2017-11-07 16:38:09,A,23,430639,1450,2017
41133,2544599,596912,4,1,2017-11-07 16:38:09,A,23,430639,1450,2017
41134,2544627,596913,10,2,2017-11-07 17:59:07,A,23,430646,1542,2017
41135,2544628,596913,10,1,2017-11-07 17:59:08,A,23,430646,1542,2017
41136,2544629,596913,4,2,2017-11-07 17:59:08,A,23,430646,1542,2017
41137,2544693,596915,4,2,2017-11-08 09:01:04,A,23,430649,1506,2017
41138,2544694,596915,10,1,2017-11-08 09:01:04,A,23,430649,1506,2017
41139,2544732,596917,10,1,2017-11-08 09:42:17,A,23,430533,1213,2017
41140,2544800,596920,3,2,2017-11-08 11:16:18,A,23,430605,1398,2017
41141,2544801,596920,10,2,2017-11-08 11:16:18,A,23,430605,1398,2017
41142,2544802,596920,10,1,2017-11-08 11:16:18,A,23,430605,1398,2017
